escenario;avg. trip duration [s]
escenario 3;201.68
escenario 3;201.62
escenario 3;201.62
escenario 3;201.59
escenario 3;201.59
escenario 3;201.59
escenario 3;201.44
escenario 3;201.39
escenario 3;201.32
escenario 3;201.26
escenario 3;201.29
escenario 3;201.21
escenario 3;201.21
escenario 3;201.24
escenario 3;201.32
escenario 3;201.23
escenario 3;201.22
escenario 3;201.22
escenario 3;201.22
escenario 3;201.15
escenario 3;201.11
escenario 3;201.10
escenario 3;201.17
escenario 3;201.17
escenario 3;201.49
escenario 3;201.48
escenario 3;201.35
escenario 3;201.22
escenario 3;201.22
escenario 3;201.12
escenario 3;201.12
escenario 3;201.05
escenario 3;200.95
escenario 3;200.89
escenario 3;200.91
escenario 3;200.91
escenario 3;200.91
escenario 3;200.80
escenario 3;200.80
escenario 3;200.73
escenario 3;200.52
escenario 3;200.45
escenario 3;200.45
escenario 3;200.44
escenario 3;200.48
escenario 3;200.37
escenario 3;200.40
escenario 3;200.37
escenario 3;200.40
escenario 3;200.25
escenario 3;200.56
escenario 3;200.51
escenario 3;200.51
escenario 3;200.53
escenario 3;200.36
escenario 3;200.73
escenario 3;200.69
escenario 3;200.69
escenario 3;200.55
escenario 3;200.46
escenario 3;200.39
escenario 3;200.30
escenario 3;200.30
escenario 3;200.30
escenario 3;200.20
escenario 3;200.08
escenario 3;200.08
escenario 3;200.02
escenario 3;200.10
escenario 3;200.10
escenario 3;200.02
escenario 3;199.90
escenario 3;199.78
escenario 3;199.78
escenario 3;199.71
escenario 3;199.67
escenario 3;199.66
escenario 3;199.60
escenario 3;199.60
escenario 3;199.55
escenario 3;199.53
escenario 3;199.47
escenario 3;199.47
escenario 3;199.50
escenario 3;199.50
escenario 3;199.60
escenario 3;199.58
escenario 3;199.48
escenario 3;199.48
escenario 3;199.48
escenario 3;199.48
escenario 3;199.48
escenario 3;199.48
escenario 3;199.27
escenario 3;199.20
escenario 3;199.66
escenario 3;199.66
escenario 3;199.66
escenario 3;199.66
escenario 3;199.65
escenario 3;199.65
escenario 3;199.56
escenario 3;199.56
escenario 3;199.47
escenario 3;199.33
escenario 3;199.31
escenario 3;199.34
escenario 3;199.34
escenario 3;199.34
escenario 3;199.27
escenario 3;199.69
escenario 3;199.60
escenario 3;199.64
escenario 3;199.57
escenario 3;199.57
escenario 3;199.54
escenario 3;199.54
escenario 3;199.52
escenario 3;199.52
escenario 3;199.47
escenario 3;199.46
escenario 3;199.38
escenario 3;199.28
escenario 3;199.22
escenario 3;199.35
escenario 3;199.35
escenario 3;199.21
escenario 3;199.22
escenario 3;199.18
escenario 3;199.20
escenario 3;199.10
escenario 3;199.04
escenario 3;199.00
escenario 3;198.97
escenario 3;198.97
escenario 3;198.88
escenario 3;198.88
escenario 3;198.85
escenario 3;199.28
escenario 3;199.28
escenario 3;199.25
escenario 3;199.20
escenario 3;199.15
escenario 3;199.11
escenario 3;198.94
escenario 3;198.94
escenario 3;198.94
escenario 3;198.89
escenario 3;198.87
escenario 3;198.89
escenario 3;199.17
escenario 3;199.17
escenario 3;199.17
escenario 3;199.11
escenario 3;199.01
escenario 3;199.01
escenario 3;199.05
escenario 3;199.05
escenario 3;199.01
escenario 3;198.93
escenario 3;198.93
escenario 3;198.91
escenario 3;198.84
escenario 3;198.94
escenario 3;198.94
escenario 3;198.83
escenario 3;198.78
escenario 3;198.59
escenario 3;198.53
escenario 3;198.46
escenario 3;198.40
escenario 3;198.31
escenario 3;198.26
escenario 3;198.20
escenario 3;198.04
escenario 3;198.02
escenario 3;198.16
escenario 3;198.13
escenario 3;198.13
escenario 3;198.13
escenario 3;198.13
escenario 3;198.13
escenario 3;198.09
escenario 3;198.03
escenario 3;197.92
escenario 3;197.92
escenario 3;197.92
escenario 3;197.92
escenario 3;197.92
escenario 3;197.87
escenario 3;197.88
escenario 3;197.89
escenario 3;197.85
escenario 3;197.86
escenario 3;197.86
escenario 3;197.86
escenario 3;197.87
escenario 3;197.87
escenario 3;197.82
escenario 3;197.77
escenario 3;197.77
escenario 3;197.69
escenario 3;197.61
escenario 3;197.55
escenario 3;197.55
escenario 3;197.55
escenario 3;197.55
escenario 3;197.51
escenario 3;197.45
escenario 3;197.45
escenario 3;197.33
escenario 3;197.31
escenario 3;197.27
escenario 3;197.27
escenario 3;197.27
escenario 3;197.44
escenario 3;197.45
escenario 3;197.52
escenario 3;197.50
escenario 3;197.50
escenario 3;197.47
escenario 3;197.47
escenario 3;197.55
escenario 3;197.57
escenario 3;197.59
escenario 3;197.38
escenario 3;197.45
escenario 3;197.45
escenario 3;197.43
escenario 3;197.39
escenario 3;197.39
escenario 3;197.38
escenario 3;197.28
escenario 3;197.18
escenario 3;197.18
escenario 3;197.18
escenario 3;197.13
escenario 3;197.04
escenario 3;197.04
escenario 3;196.97
escenario 3;196.91
escenario 3;196.86
escenario 3;196.84
escenario 3;196.78
escenario 3;196.75
escenario 3;196.68
escenario 3;196.63
escenario 3;196.55
escenario 3;196.55
escenario 3;196.46
escenario 3;196.43
escenario 3;196.37
escenario 3;196.37
escenario 3;196.41
escenario 3;196.25
escenario 3;196.12
escenario 3;196.12
escenario 3;196.06
escenario 3;196.03
escenario 3;196.01
escenario 3;195.96
escenario 3;195.89
escenario 3;195.85
escenario 3;195.75
escenario 3;195.71
escenario 3;195.71
escenario 3;195.63
escenario 3;195.63
escenario 3;195.59
escenario 3;195.52
escenario 3;195.46
escenario 3;195.45
escenario 3;195.43
escenario 3;195.35
escenario 3;195.31
escenario 3;195.31
escenario 3;195.31
escenario 3;195.31
escenario 3;195.29
escenario 3;195.29
escenario 3;195.23
escenario 3;195.24
escenario 3;195.20
escenario 3;195.20
escenario 3;195.18
escenario 3;195.09
escenario 3;195.07
escenario 3;195.06
escenario 3;195.01
escenario 3;194.95
escenario 3;194.85
escenario 3;194.85
escenario 3;194.67
escenario 3;194.66
escenario 3;194.66
escenario 3;194.66
escenario 3;194.72
escenario 3;194.72
escenario 3;194.74
escenario 3;194.76
escenario 3;194.81
escenario 3;194.76
escenario 3;194.76
escenario 3;194.76
escenario 3;194.71
escenario 3;194.71
escenario 3;194.70
escenario 3;194.70
escenario 3;194.58
escenario 3;194.37
escenario 3;194.37
escenario 3;194.37
escenario 3;194.30
escenario 3;194.28
escenario 3;194.18
escenario 3;194.29
escenario 3;194.23
escenario 3;194.23
escenario 3;194.23
escenario 3;194.23
escenario 3;194.23
escenario 3;194.23
escenario 3;194.23
escenario 3;194.25
escenario 3;194.25
escenario 3;194.21
escenario 3;194.14
escenario 3;194.09
escenario 3;194.09
escenario 3;194.09
escenario 3;194.13
escenario 3;194.06
escenario 3;194.45
escenario 3;194.37
escenario 3;194.32
escenario 3;194.27
escenario 3;194.23
escenario 3;194.17
escenario 3;194.08
escenario 3;194.01
escenario 3;194.04
escenario 3;194.02
escenario 3;193.98
escenario 3;193.93
escenario 3;194.24
escenario 3;194.23
escenario 3;194.23
escenario 3;194.28
escenario 3;194.25
escenario 3;194.21
escenario 3;194.16
escenario 3;194.08
escenario 3;194.58
escenario 3;194.58
escenario 3;195.28
escenario 3;195.17
escenario 3;195.16
escenario 3;195.13
escenario 3;195.08
escenario 3;195.08
escenario 3;195.04
escenario 3;195.07
escenario 3;195.07
escenario 3;195.23
escenario 3;195.80
escenario 3;195.88
escenario 3;195.86
escenario 3;195.86
escenario 3;195.84
escenario 3;195.87
escenario 3;195.86
escenario 3;195.88
escenario 3;195.99
escenario 3;195.95
escenario 3;195.95
escenario 3;195.91
escenario 3;195.93
escenario 3;195.92
escenario 3;195.94
escenario 3;195.90
escenario 3;195.91
escenario 3;195.91
escenario 3;195.85
escenario 3;195.87
escenario 3;196.43
escenario 3;196.43
escenario 3;196.84
escenario 3;196.84
escenario 3;196.84
escenario 3;196.75
escenario 3;197.41
escenario 3;198.19
escenario 3;198.19
escenario 3;198.16
escenario 3;198.19
escenario 3;198.22
escenario 3;198.34
escenario 3;198.40
escenario 3;198.43
escenario 3;198.43
escenario 3;199.11
escenario 3;199.65
escenario 3;199.65
escenario 3;199.81
escenario 3;199.81
escenario 3;199.73
escenario 3;199.64
escenario 3;199.64
escenario 3;199.91
escenario 3;200.56
escenario 3;200.47
escenario 3;200.49
escenario 3;200.43
escenario 3;200.50
escenario 3;200.49
escenario 3;200.49
escenario 3;200.49
escenario 3;200.72
escenario 3;200.86
escenario 3;200.86
escenario 3;200.96
escenario 3;200.92
escenario 3;200.87
escenario 3;200.89
escenario 3;200.81
escenario 3;200.84
escenario 3;200.84
escenario 3;200.80
escenario 3;201.27
escenario 3;201.29
escenario 3;201.20
escenario 3;201.22
escenario 3;201.22
escenario 3;201.22
escenario 3;201.22
escenario 3;201.20
escenario 3;201.24
escenario 3;201.23
escenario 3;201.19
escenario 3;201.76
escenario 3;201.76
escenario 3;201.76
escenario 3;201.76
escenario 3;201.76
escenario 3;201.79
escenario 3;202.04
escenario 3;202.83
escenario 3;202.81
escenario 3;202.90
escenario 3;202.90
escenario 3;202.94
escenario 3;202.86
escenario 3;203.02
escenario 3;203.01
escenario 3;202.98
escenario 3;203.00
escenario 3;203.10
escenario 3;203.06
escenario 3;203.07
escenario 3;203.07
escenario 3;203.07
escenario 3;203.01
escenario 3;203.26
escenario 3;203.20
escenario 3;203.24
escenario 3;203.18
escenario 3;203.70
escenario 3;203.73
escenario 3;203.73
escenario 3;203.86
escenario 3;203.86
escenario 3;203.92
escenario 3;203.92
escenario 3;204.03
escenario 3;204.03
escenario 3;204.18
escenario 3;204.32
escenario 3;204.32
escenario 3;204.63
escenario 3;205.16
escenario 3;205.16
escenario 3;205.28
escenario 3;205.23
escenario 3;205.26
escenario 3;205.25
escenario 3;205.25
escenario 3;205.25
escenario 3;205.27
escenario 3;205.32
escenario 3;205.32
escenario 3;205.30
escenario 3;205.77
escenario 3;205.91
escenario 3;206.08
escenario 3;206.08
escenario 3;206.08
escenario 3;206.08
escenario 3;205.99
escenario 3;206.19
escenario 3;206.13
escenario 3;206.02
escenario 3;205.98
escenario 3;206.24
escenario 3;206.24
escenario 3;206.24
escenario 3;206.23
escenario 3;206.20
escenario 3;206.20
escenario 3;206.20
escenario 3;206.18
escenario 3;206.18
escenario 3;206.19
escenario 3;206.16
escenario 3;206.13
escenario 3;206.14
escenario 3;206.29
escenario 3;206.37
escenario 3;206.91
escenario 3;206.86
escenario 3;206.86
escenario 3;206.93
escenario 3;207.34
escenario 3;207.33
escenario 3;207.33
escenario 3;207.54
escenario 3;207.54
escenario 3;207.54
escenario 3;207.54
escenario 3;207.69
escenario 3;207.67
escenario 3;207.68
escenario 3;207.70
escenario 3;207.67
escenario 3;207.67
escenario 3;207.68
escenario 3;207.65
escenario 3;207.65
escenario 3;207.64
escenario 3;207.64
escenario 3;207.59
escenario 3;207.81
escenario 3;207.81
escenario 3;207.95
escenario 3;207.92
escenario 3;207.97
escenario 3;207.90
escenario 3;207.90
escenario 3;207.88
escenario 3;208.10
escenario 3;208.10
escenario 3;208.10
escenario 3;208.11
escenario 3;208.33
escenario 3;208.33
escenario 3;208.33
escenario 3;208.28
escenario 3;208.28
escenario 3;208.28
escenario 3;208.22
escenario 3;208.18
escenario 3;208.55
escenario 3;208.52
escenario 3;208.46
escenario 3;208.42
escenario 3;208.51
escenario 3;208.53
escenario 3;208.54
escenario 3;208.54
escenario 3;208.54
escenario 3;208.50
escenario 3;208.50
escenario 3;208.50
escenario 3;208.39
escenario 3;208.40
escenario 3;208.40
escenario 3;208.40
escenario 3;208.43
escenario 3;208.60
escenario 3;208.57
escenario 3;208.50
escenario 3;208.57
escenario 3;208.57
escenario 3;208.57
escenario 3;208.84
escenario 3;209.01
escenario 3;208.97
escenario 3;209.19
escenario 3;209.15
escenario 3;209.13
escenario 3;209.46
escenario 3;209.39
escenario 3;209.68
escenario 3;209.64
escenario 3;209.65
escenario 3;209.65
escenario 3;209.65
escenario 3;209.72
escenario 3;209.75
escenario 3;209.72
escenario 3;209.74
escenario 3;209.73
escenario 3;209.76
escenario 3;209.79
escenario 3;209.79
escenario 3;209.76
escenario 3;209.79
escenario 3;209.76
escenario 3;209.72
escenario 3;209.73
escenario 3;209.73
escenario 3;209.81
escenario 3;209.77
escenario 3;209.77
escenario 3;209.74
escenario 3;209.74
escenario 3;209.74
escenario 3;209.74
escenario 3;209.78
escenario 3;209.82
escenario 3;209.83
escenario 3;209.83
escenario 3;209.81
escenario 3;209.83
escenario 3;210.05
escenario 3;210.02
escenario 3;210.09
escenario 3;210.10
escenario 3;210.08
escenario 3;210.14
escenario 3;210.14
escenario 3;210.14
escenario 3;210.15
escenario 3;210.15
escenario 3;210.19
escenario 3;210.67
escenario 3;210.58
escenario 3;210.58
escenario 3;210.58
escenario 3;210.58
escenario 3;210.59
escenario 3;210.69
escenario 3;210.69
escenario 3;210.70
escenario 3;210.71
escenario 3;210.68
escenario 3;210.62
escenario 3;210.59
escenario 3;210.59
escenario 3;210.63
escenario 3;210.63
escenario 3;210.63
escenario 3;210.82
escenario 3;210.83
escenario 3;210.74
escenario 3;210.77
escenario 3;210.70
escenario 3;210.70
escenario 3;210.67
escenario 3;210.66
escenario 3;210.55
escenario 3;210.55
escenario 3;210.52
escenario 3;210.52
escenario 3;210.52
escenario 3;210.71
escenario 3;210.68
escenario 3;210.70
escenario 3;210.67
escenario 3;210.67
escenario 3;210.67
escenario 3;210.65
escenario 3;210.60
escenario 3;210.68
escenario 3;210.65
escenario 3;210.64
escenario 3;210.64
escenario 3;210.62
escenario 3;210.55
escenario 3;210.55
escenario 3;210.56
escenario 3;210.47
escenario 3;210.45
escenario 3;210.42
escenario 3;210.44
escenario 3;210.50
escenario 3;210.49
escenario 3;210.49
escenario 3;210.51
escenario 3;210.54
escenario 3;210.54
escenario 3;210.49
escenario 3;210.52
escenario 3;210.52
escenario 3;210.60
escenario 3;210.53
escenario 3;210.50
escenario 3;210.45
escenario 3;210.45
escenario 3;210.45
escenario 3;210.48
escenario 3;210.47
escenario 3;210.47
escenario 3;210.37
escenario 3;210.37
escenario 3;210.37
escenario 3;210.37
escenario 3;210.32
escenario 3;210.32
escenario 3;210.32
escenario 3;210.28
escenario 3;210.30
escenario 3;210.30
escenario 3;210.27
escenario 3;210.27
escenario 3;210.25
escenario 3;210.23
escenario 3;210.18
escenario 3;210.18
escenario 3;210.18
escenario 3;210.36
escenario 3;210.37
escenario 3;210.60
escenario 3;210.60
escenario 3;210.60
escenario 3;210.60
escenario 3;210.60
escenario 3;210.80
escenario 3;210.76
escenario 3;210.76
escenario 3;210.76
escenario 3;210.77
escenario 3;210.77
escenario 3;210.72
escenario 3;210.72
escenario 3;210.69
escenario 3;210.70
escenario 3;210.70
escenario 3;210.67
escenario 3;210.67
escenario 3;211.10
escenario 3;211.10
escenario 3;211.10
escenario 3;211.10
escenario 3;211.11
escenario 3;211.31
escenario 3;211.31
escenario 3;211.27
escenario 3;211.29
escenario 3;211.40
escenario 3;211.37
escenario 3;211.37
escenario 3;211.63
escenario 3;211.63
escenario 3;211.63
escenario 3;211.98
escenario 3;212.11
escenario 3;212.11
escenario 3;212.10
escenario 3;212.08
escenario 3;212.10
escenario 3;212.11
escenario 3;212.09
escenario 3;212.08
escenario 3;212.08
escenario 3;212.08
escenario 3;212.35
escenario 3;212.92
escenario 3;212.90
escenario 3;212.94
escenario 3;212.91
escenario 3;212.96
escenario 3;212.96
escenario 3;213.22
escenario 3;213.33
escenario 3;213.28
escenario 3;213.23
escenario 3;213.21
escenario 3;213.21
escenario 3;213.21
escenario 3;213.21
escenario 3;213.21
escenario 3;213.21
escenario 3;213.21
escenario 3;213.79
escenario 3;213.99
escenario 3;214.07
escenario 3;214.07
escenario 3;214.07
escenario 3;214.07
escenario 3;214.11
escenario 3;214.19
escenario 3;214.20
escenario 3;214.19
escenario 3;214.39
escenario 3;214.40
escenario 3;214.37
escenario 3;214.36
escenario 3;214.36
escenario 3;214.89
escenario 3;214.86
escenario 3;214.86
escenario 3;214.88
escenario 3;214.87
escenario 3;214.86
escenario 3;214.81
escenario 3;214.76
escenario 3;214.76
escenario 3;214.78
escenario 3;214.66
escenario 3;214.68
escenario 3;215.26
escenario 3;215.21
escenario 3;215.13
escenario 3;215.16
escenario 3;215.16
escenario 3;215.16
escenario 3;215.19
escenario 3;215.16
escenario 3;215.17
escenario 3;215.19
escenario 3;215.18
escenario 3;215.18
escenario 3;215.42
escenario 3;215.42
escenario 3;215.42
escenario 3;215.42
escenario 3;215.42
escenario 3;215.44
escenario 3;215.60
escenario 3;215.83
escenario 3;215.83
escenario 3;215.78
escenario 3;215.79
escenario 3;215.81
escenario 3;215.81
escenario 3;215.81
escenario 3;215.81
escenario 3;215.81
escenario 3;215.81
escenario 3;215.79
escenario 3;215.73
escenario 3;215.71
escenario 3;215.67
escenario 3;215.67
escenario 3;215.67
escenario 3;215.67
escenario 3;215.67
escenario 3;215.64
escenario 3;215.64
escenario 3;215.62
escenario 3;215.62
escenario 3;215.61
escenario 3;215.61
escenario 3;215.62
escenario 3;215.59
escenario 3;215.50
escenario 3;215.52
escenario 3;215.48
escenario 3;215.48
escenario 3;215.53
escenario 3;215.59
escenario 3;215.61
escenario 3;215.56
escenario 3;215.55
escenario 3;215.52
escenario 3;215.50
escenario 3;215.73
escenario 3;215.69
escenario 3;215.67
escenario 3;215.67
escenario 3;215.65
escenario 3;215.66
escenario 3;215.66
escenario 3;215.66
escenario 3;215.68
escenario 3;215.68
escenario 3;215.65
escenario 3;215.61
escenario 3;215.53
escenario 3;215.53
escenario 3;215.56
escenario 3;215.62
escenario 3;215.60
escenario 3;215.57
escenario 3;215.57
escenario 3;215.54
escenario 3;215.54
escenario 3;215.54
escenario 3;215.54
escenario 3;215.86
escenario 3;215.87
escenario 3;215.93
escenario 3;215.96
escenario 3;215.96
escenario 3;215.96
escenario 3;215.96
escenario 3;215.92
escenario 3;215.92
escenario 3;215.88
escenario 3;215.86
escenario 3;215.86
escenario 3;215.89
escenario 3;215.88
escenario 3;215.89
escenario 3;215.92
escenario 3;215.96
escenario 3;215.95
escenario 3;215.95
escenario 3;215.95
escenario 3;215.95
escenario 3;215.95
escenario 3;215.95
escenario 3;215.95
escenario 3;215.95
escenario 3;215.95
escenario 3;215.95
escenario 3;216.31
escenario 3;216.25
escenario 3;216.20
escenario 3;216.17
escenario 3;216.08
escenario 3;216.11
escenario 3;216.14
escenario 3;216.13
escenario 3;216.13
escenario 3;216.28
escenario 3;216.24
escenario 3;216.24
escenario 3;216.33
escenario 3;216.31
escenario 3;216.32
escenario 3;216.34
escenario 3;216.38
escenario 3;216.34
escenario 3;216.34
escenario 3;216.36
escenario 3;216.36
escenario 3;216.36
escenario 3;216.30
escenario 3;216.30
escenario 3;216.30
escenario 3;216.30
escenario 3;216.30
escenario 3;216.35
escenario 3;216.26
escenario 3;216.30
escenario 3;216.59
escenario 3;216.59
escenario 3;216.59
escenario 3;216.60
escenario 3;216.58
escenario 3;216.58
escenario 3;216.93
escenario 3;216.98
escenario 3;216.98
escenario 3;216.98
escenario 3;216.98
escenario 3;216.98
escenario 3;216.98
escenario 3;216.96
escenario 3;216.96
escenario 3;216.94
escenario 3;217.00
escenario 3;217.30
escenario 3;217.30
escenario 3;217.30
escenario 3;217.27
escenario 3;217.25
escenario 3;217.26
escenario 3;217.80
escenario 3;217.82
escenario 3;218.12
escenario 3;218.09
escenario 3;218.08
escenario 3;218.04
escenario 3;218.04
escenario 3;217.90
escenario 3;217.90
escenario 3;217.90
escenario 3;217.90
escenario 3;217.90
escenario 3;217.90
escenario 3;218.20
escenario 3;218.18
escenario 3;218.15
escenario 3;218.15
escenario 3;218.15
escenario 3;218.15
escenario 3;218.57
escenario 3;218.57
escenario 3;218.83
escenario 3;218.80
escenario 3;218.80
escenario 3;218.80
escenario 3;218.90
escenario 3;218.91
escenario 3;218.88
escenario 3;218.88
escenario 3;218.88
escenario 3;219.41
escenario 3;219.27
escenario 3;219.27
escenario 3;219.22
escenario 3;219.19
escenario 3;219.21
escenario 3;219.19
escenario 3;219.20
escenario 3;219.18
escenario 3;219.15
escenario 3;219.11
escenario 3;219.15
escenario 3;219.15
escenario 3;219.13
escenario 3;219.13
escenario 3;219.13
escenario 3;219.07
escenario 3;219.07
escenario 3;219.34
escenario 3;219.29
escenario 3;219.23
escenario 3;219.31
escenario 3;219.31
escenario 3;219.64
escenario 3;219.64
escenario 3;219.62
escenario 3;219.62
escenario 3;219.58
escenario 3;219.56
escenario 3;219.53
escenario 3;219.51
escenario 3;219.48
escenario 3;219.92
escenario 3;220.22
escenario 3;220.14
escenario 3;220.14
escenario 3;220.12
escenario 3;220.66
escenario 3;220.65
escenario 3;220.65
escenario 3;220.65
escenario 3;220.94
escenario 3;220.92
escenario 3;220.87
escenario 3;220.86
escenario 3;221.13
escenario 3;221.03
escenario 3;221.03
escenario 3;221.00
escenario 3;220.90
escenario 3;220.84
escenario 3;220.75
escenario 3;220.77
escenario 3;221.12
escenario 3;221.12
escenario 3;221.08
escenario 3;221.08
escenario 3;221.10
escenario 3;221.07
escenario 3;221.07
escenario 3;220.99
escenario 3;220.99
escenario 3;220.89
escenario 3;220.89
escenario 3;220.85
escenario 3;220.85
escenario 3;220.87
escenario 3;220.85
escenario 3;220.82
escenario 3;220.82
escenario 3;220.79
escenario 3;220.80
escenario 3;220.78
escenario 3;220.72
escenario 3;220.72
escenario 3;220.71
escenario 3;220.69
escenario 3;220.70
escenario 3;220.70
escenario 3;220.68
escenario 3;220.65
escenario 3;220.67
escenario 3;220.69
escenario 3;220.71
escenario 3;220.67
escenario 3;220.63
escenario 3;220.63
escenario 3;220.59
escenario 3;220.58
escenario 3;220.58
escenario 3;220.60
escenario 3;220.60
escenario 3;220.60
escenario 3;220.58
escenario 3;220.58
escenario 3;220.56
escenario 3;220.87
escenario 3;220.87
escenario 3;220.84
escenario 3;220.84
escenario 3;220.84
escenario 3;220.81
escenario 3;220.81
escenario 3;220.72
escenario 3;220.70
escenario 3;220.70
escenario 3;220.70
escenario 3;220.63
escenario 3;220.62
escenario 3;220.58
escenario 3;220.58
escenario 3;220.48
escenario 3;220.46
escenario 3;220.42
escenario 3;220.45
escenario 3;220.45
escenario 3;220.46
escenario 3;220.46
escenario 3;220.42
escenario 3;220.41
escenario 3;220.41
escenario 3;220.70
escenario 3;220.70
escenario 3;220.70
escenario 3;220.70
escenario 3;220.65
escenario 3;220.59
escenario 3;220.59
escenario 3;220.70
escenario 3;220.70
escenario 3;220.70
escenario 3;220.68
escenario 3;220.71
escenario 3;220.71
escenario 3;220.71
escenario 3;220.71
escenario 3;220.59
escenario 3;220.62
escenario 3;220.58
escenario 3;220.56
escenario 3;220.55
escenario 3;220.57
escenario 3;220.54
escenario 3;220.52
escenario 3;220.46
escenario 3;220.42
escenario 3;220.41
escenario 3;220.39
escenario 3;220.41
escenario 3;220.33
escenario 3;220.33
escenario 3;220.33
escenario 3;220.33
escenario 3;220.33
escenario 3;220.27
escenario 3;220.27
escenario 3;220.27
escenario 3;220.23
escenario 3;220.23
escenario 3;220.18
escenario 3;220.15
escenario 3;220.16
escenario 3;220.09
escenario 3;220.18
escenario 3;220.15
escenario 3;220.13
escenario 3;220.11
escenario 3;220.08
escenario 3;220.08
escenario 3;220.08
escenario 3;220.06
escenario 3;220.03
escenario 3;220.03
escenario 3;220.05
escenario 3;219.99
escenario 3;219.96
escenario 3;219.96
escenario 3;219.96
escenario 3;219.93
escenario 3;219.93
escenario 3;219.93
escenario 3;219.93
escenario 3;219.93
escenario 3;219.93
escenario 3;219.91
escenario 3;219.91
escenario 3;219.91
escenario 3;219.91
escenario 3;219.91
escenario 3;219.91
escenario 3;219.88
escenario 3;219.89
escenario 3;219.86
escenario 3;219.85
escenario 3;219.81
escenario 3;219.81
escenario 3;219.81
escenario 3;219.78
escenario 3;219.77
escenario 3;219.69
escenario 3;219.67
escenario 3;219.73
escenario 3;219.66
escenario 3;219.65
escenario 3;219.64
escenario 3;219.65
escenario 3;219.65
escenario 3;219.65
escenario 3;219.65
escenario 3;219.65
escenario 3;219.65
escenario 3;219.61
escenario 3;219.61
escenario 3;219.61
escenario 3;219.61
escenario 3;219.56
escenario 3;219.58
escenario 3;219.56
escenario 3;219.59
escenario 3;219.59
escenario 3;219.54
escenario 3;219.54
escenario 3;219.48
escenario 3;219.47
escenario 3;219.47
escenario 3;219.44
escenario 3;219.42
escenario 3;219.42
escenario 3;219.42
escenario 3;219.42
escenario 3;219.45
escenario 3;219.40
escenario 3;219.37
escenario 3;219.38
escenario 3;219.38
escenario 3;219.38
escenario 3;219.36
escenario 3;219.33
escenario 3;219.33
escenario 3;219.33
escenario 3;219.25
escenario 3;219.25
escenario 3;219.24
escenario 3;219.25
escenario 3;219.34
escenario 3;219.33
escenario 3;219.28
escenario 3;219.20
escenario 3;219.20
escenario 3;219.20
escenario 3;219.16
escenario 3;219.16
escenario 3;219.16
escenario 3;219.12
escenario 3;219.11
escenario 3;219.06
escenario 3;219.06
escenario 3;219.05
escenario 3;219.05
escenario 3;219.06
escenario 3;219.06
escenario 3;219.02
escenario 3;219.01
escenario 3;219.01
escenario 3;219.20
escenario 3;219.20
escenario 3;219.20
escenario 3;219.22
escenario 3;219.13
escenario 3;219.13
escenario 3;219.12
escenario 3;219.09
escenario 3;219.09
escenario 3;219.44
escenario 3;219.45
escenario 3;219.42
escenario 3;219.39
escenario 3;219.34
escenario 3;219.34
escenario 3;219.37
escenario 3;219.30
escenario 3;219.20
escenario 3;219.57
escenario 3;219.58
escenario 3;219.57
escenario 3;219.57
escenario 3;219.57
escenario 3;219.57
escenario 3;219.55
escenario 3;219.57
escenario 3;219.57
escenario 3;219.74
escenario 3;219.74
escenario 3;219.74
escenario 3;220.13
escenario 3;220.13
escenario 3;220.10
escenario 3;220.50
escenario 3;220.47
escenario 3;220.48
escenario 3;220.44
escenario 3;220.44
escenario 3;220.44
escenario 3;220.43
escenario 3;220.82
escenario 3;220.83
escenario 3;220.83
escenario 3;220.81
escenario 3;220.81
escenario 3;220.81
escenario 3;220.83
escenario 3;220.82
escenario 3;221.30
escenario 3;221.25
escenario 3;221.22
escenario 3;221.17
escenario 3;221.09
escenario 3;221.04
escenario 3;221.04
escenario 3;221.05
escenario 3;220.98
escenario 3;221.07
escenario 3;221.07
escenario 3;221.04
escenario 3;221.04
escenario 3;221.04
escenario 3;221.05
escenario 3;221.08
escenario 3;221.08
escenario 3;221.43
escenario 3;221.39
escenario 3;221.36
escenario 3;221.34
escenario 3;221.33
escenario 3;221.32
escenario 3;221.32
escenario 3;221.34
escenario 3;221.34
escenario 3;221.33
escenario 3;221.33
escenario 3;221.31
escenario 3;221.29
escenario 3;221.29
escenario 3;221.29
escenario 3;221.22
escenario 3;221.22
escenario 3;221.62
escenario 3;221.61
escenario 3;221.61
escenario 3;221.61
escenario 3;221.55
escenario 3;221.61
escenario 3;221.61
escenario 3;221.89
escenario 3;221.89
escenario 3;221.89
escenario 3;221.86
escenario 3;221.84
escenario 3;221.84
escenario 3;221.83
escenario 3;221.81
escenario 3;221.85
escenario 3;221.78
escenario 3;221.78
escenario 3;221.78
escenario 3;221.73
escenario 3;221.71
escenario 3;221.71
escenario 3;221.71
escenario 3;221.73
escenario 3;221.67
escenario 3;221.66
escenario 3;221.66
escenario 3;221.91
escenario 3;221.92
escenario 3;221.90
escenario 3;221.87
escenario 3;221.93
escenario 3;221.94
escenario 3;222.33
escenario 3;222.34
escenario 3;222.34
escenario 3;222.32
escenario 3;222.33
escenario 3;222.35
escenario 3;222.30
escenario 3;222.29
escenario 3;222.30
escenario 3;222.85
escenario 3;222.85
escenario 3;222.82
escenario 3;222.82
escenario 3;222.85
escenario 3;222.85
escenario 3;223.44
escenario 3;223.32
escenario 3;223.69
escenario 3;223.70
escenario 3;223.65
